row_id,SKU_A,SKU_B,raw_r,growth_r,pair,quadrant
2506,SACFCB02,XGNRON,-0.0071,0.0055,SACFCB02 vs XGNRON,Weak
2507,SACFCB02,XS3M501,0.3623,-0.0248,SACFCB02 vs XS3M501,Weak
2508,SACFCB02,XS3M5N11,0.4579,-0.0336,SACFCB02 vs XS3M5N11,Weak
2509,SACFCB02,XS3M6003-TY,0.2747,0.0877,SACFCB02 vs XS3M6003-TY,Weak
2510,SACFCB02,XS3M6004TY,0.1006,0.1704,SACFCB02 vs XS3M6004TY,Weak
2511,SACFCB02,XS3M7093TY,0.4153,-0.1055,SACFCB02 vs XS3M7093TY,Weak
2512,SACFCB02,XS3M7502TY,0.3864,-0.0208,SACFCB02 vs XS3M7502TY,Weak
2513,SACFCB02,XSAE82509TY,0.4673,-0.2252,SACFCB02 vs XSAE82509TY,Weak
2514,SACFCB02,XSAE82701,0.4786,-0.189,SACFCB02 vs XSAE82701,Weak
2515,SFGG805PFL,SFPUG09VMT,0.3205,0.7049,SFGG805PFL vs SFPUG09VMT,Weak
2516,SFGG805PFL,SFPUG111VMT,0.3799,0.6946,SFGG805PFL vs SFPUG111VMT,Weak
2517,SFGG805PFL,SFPUG611VMT,0.5652,0.7664,SFGG805PFL vs SFPUG611VMT,Hidden (only in growth)
2518,SFGG805PFL,SFT601,0.4023,0.3444,SFGG805PFL vs SFT601,Weak
2519,SFGG805PFL,SPS3960HS,0.0634,0.0127,SFGG805PFL vs SPS3960HS,Weak
2520,SFGG805PFL,SPS700HS,0.6802,0.4595,SFGG805PFL vs SPS700HS,Weak
2521,SFGG805PFL,SRCRC12,-0.4374,-0.2152,SFGG805PFL vs SRCRC12,Weak
2522,SFGG805PFL,SRCRCL,0.393,0.0561,SFGG805PFL vs SRCRCL,Weak
2523,SFGG805PFL,SRESM60V,0.4668,0.0484,SFGG805PFL vs SRESM60V,Weak
2524,SFGG805PFL,SRMAM,-0.0053,0.2542,SFGG805PFL vs SRMAM,Weak
2525,SFGG805PFL,SRPEC60X90TY,0.5311,0.3448,SFGG805PFL vs SRPEC60X90TY,Weak
2526,SFGG805PFL,SRPM60X90,0.6805,0.4858,SFGG805PFL vs SRPM60X90,Weak
2527,SFGG805PFL,UVS4040,0.284,-0.0344,SFGG805PFL vs UVS4040,Weak
2528,SFGG805PFL,UVSVP400,0.5427,0.5415,SFGG805PFL vs UVSVP400,Weak
2529,SFGG805PFL,UVSVP401,0.2993,-0.0544,SFGG805PFL vs UVSVP401,Weak
2530,SFGG805PFL,XAGRPCFCGIS,0.1519,0.6773,SFGG805PFL vs XAGRPCFCGIS,Weak
2531,SFGG805PFL,XAPERC,0.2136,0.1845,SFGG805PFL vs XAPERC,Weak
2532,SFGG805PFL,XAPOKGIS,0.0832,0.1219,SFGG805PFL vs XAPOKGIS,Weak
2533,SFGG805PFL,XESB60R,-0.0461,0.2639,SFGG805PFL vs XESB60R,Weak
2534,SFGG805PFL,XGNRON,-0.2755,-0.1355,SFGG805PFL vs XGNRON,Weak
2535,SFGG805PFL,XS3M501,0.5386,0.0259,SFGG805PFL vs XS3M501,Weak
2536,SFGG805PFL,XS3M5N11,0.6791,0.4107,SFGG805PFL vs XS3M5N11,Weak
2537,SFGG805PFL,XS3M6003-TY,0.1896,0.1294,SFGG805PFL vs XS3M6003-TY,Weak
2538,SFGG805PFL,XS3M6004TY,0.162,0.1849,SFGG805PFL vs XS3M6004TY,Weak
2539,SFGG805PFL,XS3M7093TY,0.3125,0.3314,SFGG805PFL vs XS3M7093TY,Weak
2540,SFGG805PFL,XS3M7502TY,0.3868,0.1332,SFGG805PFL vs XS3M7502TY,Weak
2541,SFGG805PFL,XSAE82509TY,0.4515,0.3711,SFGG805PFL vs XSAE82509TY,Weak
2542,SFGG805PFL,XSAE82701,0.4304,0.4535,SFGG805PFL vs XSAE82701,Weak
2543,SFPUG09VMT,SFPUG111VMT,0.9065,0.9924,SFPUG09VMT vs SFPUG111VMT,Genuine (strong in both)
2544,SFPUG09VMT,SFPUG611VMT,0.4897,0.7822,SFPUG09VMT vs SFPUG611VMT,Hidden (only in growth)
2545,SFPUG09VMT,SFT601,0.0857,0.2723,SFPUG09VMT vs SFT601,Weak
2546,SFPUG09VMT,SPS3960HS,0.129,0.1967,SFPUG09VMT vs SPS3960HS,Weak
2547,SFPUG09VMT,SPS700HS,0.0746,0.419,SFPUG09VMT vs SPS700HS,Weak
2548,SFPUG09VMT,SRCRC12,0.0807,0.2764,SFPUG09VMT vs SRCRC12,Weak
2549,SFPUG09VMT,SRCRCL,0.0684,0.1695,SFPUG09VMT vs SRCRCL,Weak
2550,SFPUG09VMT,SRESM60V,0.1879,0.0113,SFPUG09VMT vs SRESM60V,Weak
2551,SFPUG09VMT,SRMAM,0.2093,0.245,SFPUG09VMT vs SRMAM,Weak
2552,SFPUG09VMT,SRPEC60X90TY,0.4521,0.2989,SFPUG09VMT vs SRPEC60X90TY,Weak
2553,SFPUG09VMT,SRPM60X90,0.3107,0.5353,SFPUG09VMT vs SRPM60X90,Weak
2554,SFPUG09VMT,UVS4040,0.0934,0.0005,SFPUG09VMT vs UVS4040,Weak
2555,SFPUG09VMT,UVSVP400,0.3991,0.7011,SFPUG09VMT vs UVSVP400,Weak
2556,SFPUG09VMT,UVSVP401,0.1612,0.0046,SFPUG09VMT vs UVSVP401,Weak
2557,SFPUG09VMT,XAGRPCFCGIS,0.3357,0.2609,SFPUG09VMT vs XAGRPCFCGIS,Weak
2558,SFPUG09VMT,XAPERC,0.4077,0.2099,SFPUG09VMT vs XAPERC,Weak
2559,SFPUG09VMT,XAPOKGIS,0.1915,-0.0581,SFPUG09VMT vs XAPOKGIS,Weak
2560,SFPUG09VMT,XESB60R,0.2217,0.2835,SFPUG09VMT vs XESB60R,Weak
2561,SFPUG09VMT,XGNRON,0.028,-0.1587,SFPUG09VMT vs XGNRON,Weak
2562,SFPUG09VMT,XS3M501,0.2132,0.0354,SFPUG09VMT vs XS3M501,Weak
2563,SFPUG09VMT,XS3M5N11,0.3344,0.3126,SFPUG09VMT vs XS3M5N11,Weak
2564,SFPUG09VMT,XS3M6003-TY,0.287,0.1149,SFPUG09VMT vs XS3M6003-TY,Weak
2565,SFPUG09VMT,XS3M6004TY,0.237,0.1604,SFPUG09VMT vs XS3M6004TY,Weak
2566,SFPUG09VMT,XS3M7093TY,0.4163,0.385,SFPUG09VMT vs XS3M7093TY,Weak
2567,SFPUG09VMT,XS3M7502TY,0.292,0.1763,SFPUG09VMT vs XS3M7502TY,Weak
2568,SFPUG09VMT,XSAE82509TY,0.4513,0.4937,SFPUG09VMT vs XSAE82509TY,Weak
2569,SFPUG09VMT,XSAE82701,0.4546,0.5812,SFPUG09VMT vs XSAE82701,Weak
2570,SFPUG111VMT,SFPUG611VMT,0.6331,0.7865,SFPUG111VMT vs SFPUG611VMT,Hidden (only in growth)
2571,SFPUG111VMT,SFT601,-0.0699,0.2312,SFPUG111VMT vs SFT601,Weak
2572,SFPUG111VMT,SPS3960HS,-0.0491,0.1212,SFPUG111VMT vs SPS3960HS,Weak
2573,SFPUG111VMT,SPS700HS,0.1596,0.4107,SFPUG111VMT vs SPS700HS,Weak
2574,SFPUG111VMT,SRCRC12,-0.0269,0.2807,SFPUG111VMT vs SRCRC12,Weak
2575,SFPUG111VMT,SRCRCL,-0.0199,0.2359,SFPUG111VMT vs SRCRCL,Weak
2576,SFPUG111VMT,SRESM60V,0.3099,0.0138,SFPUG111VMT vs SRESM60V,Weak
2577,SFPUG111VMT,SRMAM,0.0018,0.2142,SFPUG111VMT vs SRMAM,Weak
2578,SFPUG111VMT,SRPEC60X90TY,0.3281,0.2987,SFPUG111VMT vs SRPEC60X90TY,Weak
2579,SFPUG111VMT,SRPM60X90,0.3563,0.5032,SFPUG111VMT vs SRPM60X90,Weak
2580,SFPUG111VMT,UVS4040,0.3295,-0.0137,SFPUG111VMT vs UVS4040,Weak
2581,SFPUG111VMT,UVSVP400,0.238,0.6697,SFPUG111VMT vs UVSVP400,Weak
2582,SFPUG111VMT,UVSVP401,0.3852,0.0162,SFPUG111VMT vs UVSVP401,Weak
2583,SFPUG111VMT,XAGRPCFCGIS,0.3202,0.2655,SFPUG111VMT vs XAGRPCFCGIS,Weak
2584,SFPUG111VMT,XAPERC,0.3716,0.2123,SFPUG111VMT vs XAPERC,Weak
2585,SFPUG111VMT,XAPOKGIS,0.1904,-0.0654,SFPUG111VMT vs XAPOKGIS,Weak
2586,SFPUG111VMT,XESB60R,0.1355,0.2406,SFPUG111VMT vs XESB60R,Weak
2587,SFPUG111VMT,XGNRON,-0.1394,-0.2089,SFPUG111VMT vs XGNRON,Weak
2588,SFPUG111VMT,XS3M501,0.1516,0.038,SFPUG111VMT vs XS3M501,Weak
2589,SFPUG111VMT,XS3M5N11,0.406,0.3197,SFPUG111VMT vs XS3M5N11,Weak
2590,SFPUG111VMT,XS3M6003-TY,0.3697,0.1143,SFPUG111VMT vs XS3M6003-TY,Weak
2591,SFPUG111VMT,XS3M6004TY,0.0537,0.1517,SFPUG111VMT vs XS3M6004TY,Weak
2592,SFPUG111VMT,XS3M7093TY,0.3319,0.3711,SFPUG111VMT vs XS3M7093TY,Weak
2593,SFPUG111VMT,XS3M7502TY,0.3581,0.1843,SFPUG111VMT vs XS3M7502TY,Weak
2594,SFPUG111VMT,XSAE82509TY,0.348,0.4866,SFPUG111VMT vs XSAE82509TY,Weak
2595,SFPUG111VMT,XSAE82701,0.2713,0.5673,SFPUG111VMT vs XSAE82701,Weak
2596,SFPUG611VMT,SFT601,-0.2277,0.5126,SFPUG611VMT vs SFT601,Weak
2597,SFPUG611VMT,SPS3960HS,-0.0673,0.1722,SFPUG611VMT vs SPS3960HS,Weak
2598,SFPUG611VMT,SPS700HS,0.4344,0.5338,SFPUG611VMT vs SPS700HS,Weak
2599,SFPUG611VMT,SRCRC12,-0.3545,0.1709,SFPUG611VMT vs SRCRC12,Weak
2600,SFPUG611VMT,SRCRCL,-0.0135,0.4651,SFPUG611VMT vs SRCRCL,Weak
2601,SFPUG611VMT,SRESM60V,0.7595,0.0583,SFPUG611VMT vs SRESM60V,Spurious (trend only)
2602,SFPUG611VMT,SRMAM,-0.0792,0.4164,SFPUG611VMT vs SRMAM,Weak
2603,SFPUG611VMT,SRPEC60X90TY,0.4032,0.4096,SFPUG611VMT vs SRPEC60X90TY,Weak
2604,SFPUG611VMT,SRPM60X90,0.6748,0.5659,SFPUG611VMT vs SRPM60X90,Weak
2605,SFPUG611VMT,UVS4040,0.7558,-0.0592,SFPUG611VMT vs UVS4040,Spurious (trend only)
2606,SFPUG611VMT,UVSVP400,0.1272,0.7308,SFPUG611VMT vs UVSVP400,Weak
2607,SFPUG611VMT,UVSVP401,0.8813,-0.0171,SFPUG611VMT vs UVSVP401,Spurious (trend only)
2608,SFPUG611VMT,XAGRPCFCGIS,0.1687,0.4346,SFPUG611VMT vs XAGRPCFCGIS,Weak
2609,SFPUG611VMT,XAPERC,0.1835,0.3249,SFPUG611VMT vs XAPERC,Weak
2610,SFPUG611VMT,XAPOKGIS,0.0674,-0.0163,SFPUG611VMT vs XAPOKGIS,Weak
2611,SFPUG611VMT,XESB60R,0.1071,0.2934,SFPUG611VMT vs XESB60R,Weak
2612,SFPUG611VMT,XGNRON,-0.3085,-0.0778,SFPUG611VMT vs XGNRON,Weak
2613,SFPUG611VMT,XS3M501,0.1242,-0.0361,SFPUG611VMT vs XS3M501,Weak
2614,SFPUG611VMT,XS3M5N11,0.5728,0.3611,SFPUG611VMT vs XS3M5N11,Weak
2615,SFPUG611VMT,XS3M6003-TY,0.6794,0.2341,SFPUG611VMT vs XS3M6003-TY,Weak
2616,SFPUG611VMT,XS3M6004TY,-0.0393,0.2486,SFPUG611VMT vs XS3M6004TY,Weak
2617,SFPUG611VMT,XS3M7093TY,0.5518,0.4641,SFPUG611VMT vs XS3M7093TY,Weak
2618,SFPUG611VMT,XS3M7502TY,0.7223,0.247,SFPUG611VMT vs XS3M7502TY,Weak
2619,SFPUG611VMT,XSAE82509TY,0.3912,0.4624,SFPUG611VMT vs XSAE82509TY,Weak
2620,SFPUG611VMT,XSAE82701,0.3069,0.629,SFPUG611VMT vs XSAE82701,Weak
2621,SFT601,SPS3960HS,0.1188,-0.1348,SFT601 vs SPS3960HS,Weak
2622,SFT601,SPS700HS,0.4007,0.5227,SFT601 vs SPS700HS,Weak
2623,SFT601,SRCRC12,-0.1215,-0.9072,SFT601 vs SRCRC12,Weak
2624,SFT601,SRCRCL,0.498,-0.0924,SFT601 vs SRCRCL,Weak
2625,SFT601,SRESM60V,-0.1989,0.3224,SFT601 vs SRESM60V,Weak
2626,SFT601,SRMAM,0.1651,0.5796,SFT601 vs SRMAM,Weak
2627,SFT601,SRPEC60X90TY,0.1782,-0.018,SFT601 vs SRPEC60X90TY,Weak
2628,SFT601,SRPM60X90,0.0892,0.4435,SFT601 vs SRPM60X90,Weak
2629,SFT601,UVSVP400,0.4758,0.0388,SFT601 vs UVSVP400,Weak
2630,SFT601,XAGRPCFCGIS,-0.0071,-0.3141,SFT601 vs XAGRPCFCGIS,Weak
2631,SFT601,XAPERC,0.1278,0.5313,SFT601 vs XAPERC,Weak
2632,SFT601,XAPOKGIS,0.0095,0.0668,SFT601 vs XAPOKGIS,Weak
2633,SFT601,XESB60R,-0.1166,0.2719,SFT601 vs XESB60R,Weak
2634,SFT601,XGNRON,0.1661,0.0207,SFT601 vs XGNRON,Weak
2635,SFT601,XS3M501,0.584,0.5685,SFT601 vs XS3M501,Weak
2636,SFT601,XS3M5N11,0.2855,0.8088,SFT601 vs XS3M5N11,Hidden (only in growth)
2637,SFT601,XS3M6003-TY,-0.3244,0.0073,SFT601 vs XS3M6003-TY,Weak
2638,SFT601,XS3M6004TY,0.2266,-0.0688,SFT601 vs XS3M6004TY,Weak
2639,SFT601,XS3M7093TY,-0.0705,0.039,SFT601 vs XS3M7093TY,Weak
2640,SFT601,XS3M7502TY,-0.2921,-0.0104,SFT601 vs XS3M7502TY,Weak
2641,SFT601,XSAE82509TY,0.1936,0.0253,SFT601 vs XSAE82509TY,Weak
2642,SFT601,XSAE82701,0.2382,-0.0214,SFT601 vs XSAE82701,Weak
2643,SPS3960HS,SPS700HS,-0.2201,-0.0142,SPS3960HS vs SPS700HS,Weak
2644,SPS3960HS,SRCRC12,0.2811,0.5303,SPS3960HS vs SRCRC12,Weak
2645,SPS3960HS,SRCRCL,0.0871,-0.2475,SPS3960HS vs SRCRCL,Weak
2646,SPS3960HS,SRESM60V,-0.2677,-0.0665,SPS3960HS vs SRESM60V,Weak
2647,SPS3960HS,SRMAM,0.6499,0.0742,SPS3960HS vs SRMAM,Weak
2648,SPS3960HS,SRPEC60X90TY,0.4562,0.2071,SPS3960HS vs SRPEC60X90TY,Weak
2649,SPS3960HS,SRPM60X90,-0.0337,0.2413,SPS3960HS vs SRPM60X90,Weak
2650,SPS3960HS,UVS4040,-0.0316,0.1405,SPS3960HS vs UVS4040,Weak
2651,SPS3960HS,UVSVP400,0.4413,0.1862,SPS3960HS vs UVSVP400,Weak
2652,SPS3960HS,UVSVP401,-0.197,0.3291,SPS3960HS vs UVSVP401,Weak
2653,SPS3960HS,XAGRPCFCGIS,0.1801,-0.0332,SPS3960HS vs XAGRPCFCGIS,Weak
2654,SPS3960HS,XAPERC,0.1652,0.1063,SPS3960HS vs XAPERC,Weak
2655,SPS3960HS,XAPOKGIS,0.21,0.5318,SPS3960HS vs XAPOKGIS,Weak
2656,SPS3960HS,XESB60R,0.4198,0.0351,SPS3960HS vs XESB60R,Weak
2657,SPS3960HS,XGNRON,0.2498,0.016,SPS3960HS vs XGNRON,Weak
2658,SPS3960HS,XS3M501,0.3155,-0.0208,SPS3960HS vs XS3M501,Weak
2659,SPS3960HS,XS3M5N11,0.143,0.1142,SPS3960HS vs XS3M5N11,Weak
2660,SPS3960HS,XS3M6003-TY,0.1513,0.1794,SPS3960HS vs XS3M6003-TY,Weak
2661,SPS3960HS,XS3M6004TY,0.7173,0.545,SPS3960HS vs XS3M6004TY,Weak
2662,SPS3960HS,XS3M7093TY,0.3562,-0.0208,SPS3960HS vs XS3M7093TY,Weak
2663,SPS3960HS,XS3M7502TY,0.2322,0.3611,SPS3960HS vs XS3M7502TY,Weak
2664,SPS3960HS,XSAE82509TY,0.4914,-0.1996,SPS3960HS vs XSAE82509TY,Weak
2665,SPS3960HS,XSAE82701,0.4874,-0.0756,SPS3960HS vs XSAE82701,Weak
2666,SPS700HS,SRCRC12,-0.4583,-0.247,SPS700HS vs SRCRC12,Weak
2667,SPS700HS,SRCRCL,0.4084,0.2075,SPS700HS vs SRCRCL,Weak
2668,SPS700HS,SRESM60V,0.501,0.4248,SPS700HS vs SRESM60V,Weak
2669,SPS700HS,SRMAM,-0.0812,0.1669,SPS700HS vs SRMAM,Weak
2670,SPS700HS,SRPEC60X90TY,0.2101,0.0478,SPS700HS vs SRPEC60X90TY,Weak
2671,SPS700HS,SRPM60X90,0.5297,0.4651,SPS700HS vs SRPM60X90,Weak
2672,SPS700HS,UVS4040,0.289,0.5529,SPS700HS vs UVS4040,Weak
2673,SPS700HS,UVSVP400,0.2624,0.3193,SPS700HS vs UVSVP400,Weak
2674,SPS700HS,UVSVP401,0.3257,-0.0638,SPS700HS vs UVSVP401,Weak
2675,SPS700HS,XAGRPCFCGIS,0.0099,0.2439,SPS700HS vs XAGRPCFCGIS,Weak
2676,SPS700HS,XAPERC,0.1396,0.4257,SPS700HS vs XAPERC,Weak
2677,SPS700HS,XAPOKGIS,0.0323,0.0873,SPS700HS vs XAPOKGIS,Weak
2678,SPS700HS,XESB60R,-0.1341,0.1831,SPS700HS vs XESB60R,Weak
2679,SPS700HS,XGNRON,-0.2069,-0.0897,SPS700HS vs XGNRON,Weak
2680,SPS700HS,XS3M501,0.4526,0.0134,SPS700HS vs XS3M501,Weak
2681,SPS700HS,XS3M5N11,0.5556,0.2516,SPS700HS vs XS3M5N11,Weak
2682,SPS700HS,XS3M6003-TY,0.1869,-0.0396,SPS700HS vs XS3M6003-TY,Weak
2683,SPS700HS,XS3M6004TY,-0.2013,0.3226,SPS700HS vs XS3M6004TY,Weak
2684,SPS700HS,XS3M7093TY,0.0664,0.0505,SPS700HS vs XS3M7093TY,Weak
2685,SPS700HS,XS3M7502TY,0.2545,-0.0308,SPS700HS vs XS3M7502TY,Weak
2686,SPS700HS,XSAE82509TY,0.1276,0.0686,SPS700HS vs XSAE82509TY,Weak
2687,SPS700HS,XSAE82701,0.1324,0.0821,SPS700HS vs XSAE82701,Weak
2688,SRCRC12,SRCRCL,0.0681,0.8291,SRCRC12 vs SRCRCL,Hidden (only in growth)
2689,SRCRC12,SRESM60V,-0.3045,-0.2028,SRCRC12 vs SRESM60V,Weak
2690,SRCRC12,SRMAM,0.4241,0.0154,SRCRC12 vs SRMAM,Weak
2691,SRCRC12,SRPEC60X90TY,-0.0111,0.1502,SRCRC12 vs SRPEC60X90TY,Weak
2692,SRCRC12,SRPM60X90,-0.3446,-0.1332,SRCRC12 vs SRPM60X90,Weak
2693,SRCRC12,UVS4040,-0.3919,0.3678,SRCRC12 vs UVS4040,Weak
2694,SRCRC12,UVSVP400,0.0998,0.2573,SRCRC12 vs UVSVP400,Weak
2695,SRCRC12,UVSVP401,-0.3234,0.506,SRCRC12 vs UVSVP401,Weak
2696,SRCRC12,XAGRPCFCGIS,0.2867,0.0587,SRCRC12 vs XAGRPCFCGIS,Weak
2697,SRCRC12,XAPERC,-0.0293,0.0635,SRCRC12 vs XAPERC,Weak
2698,SRCRC12,XAPOKGIS,0.1546,0.408,SRCRC12 vs XAPOKGIS,Weak
2699,SRCRC12,XESB60R,0.2412,0.0928,SRCRC12 vs XESB60R,Weak
2700,SRCRC12,XGNRON,0.1446,-0.1065,SRCRC12 vs XGNRON,Weak
2701,SRCRC12,XS3M501,-0.2174,-0.0731,SRCRC12 vs XS3M501,Weak
2702,SRCRC12,XS3M5N11,-0.3739,-0.2319,SRCRC12 vs XS3M5N11,Weak
2703,SRCRC12,XS3M6003-TY,0.0441,0.1267,SRCRC12 vs XS3M6003-TY,Weak
2704,SRCRC12,XS3M6004TY,0.2966,0.4486,SRCRC12 vs XS3M6004TY,Weak
2705,SRCRC12,XS3M7093TY,0.0448,0.0879,SRCRC12 vs XS3M7093TY,Weak
2706,SRCRC12,XS3M7502TY,-0.0737,0.259,SRCRC12 vs XS3M7502TY,Weak
2707,SRCRC12,XSAE82509TY,-0.0381,0.1553,SRCRC12 vs XSAE82509TY,Weak
2708,SRCRC12,XSAE82701,-0.0691,-0.0256,SRCRC12 vs XSAE82701,Weak
2709,SRCRCL,SRESM60V,-0.0729,0.0277,SRCRCL vs SRESM60V,Weak
2710,SRCRCL,SRMAM,0.4187,0.1942,SRCRCL vs SRMAM,Weak
2711,SRCRCL,SRPEC60X90TY,0.4183,0.0959,SRCRCL vs SRPEC60X90TY,Weak
2712,SRCRCL,SRPM60X90,0.1812,0.2148,SRCRCL vs SRPM60X90,Weak
2713,SRCRCL,UVS4040,-0.2478,0.1786,SRCRCL vs UVS4040,Weak
2714,SRCRCL,UVSVP400,0.628,-0.1128,SRCRCL vs UVSVP400,Weak
2715,SRCRCL,UVSVP401,-0.2316,0.1048,SRCRCL vs UVSVP401,Weak
2716,SRCRCL,XAGRPCFCGIS,0.1775,0.1191,SRCRCL vs XAGRPCFCGIS,Weak
2717,SRCRCL,XAPERC,0.2006,0.051,SRCRCL vs XAPERC,Weak
2718,SRCRCL,XAPOKGIS,0.08,0.3992,SRCRCL vs XAPOKGIS,Weak
2719,SRCRCL,XESB60R,-0.0044,0.0914,SRCRCL vs XESB60R,Weak
2720,SRCRCL,XGNRON,0.116,0.3019,SRCRCL vs XGNRON,Weak
2721,SRCRCL,XS3M501,0.4659,-0.2026,SRCRCL vs XS3M501,Weak
2722,SRCRCL,XS3M5N11,0.2563,-0.1596,SRCRCL vs XS3M5N11,Weak
2723,SRCRCL,XS3M6003-TY,0.0031,0.3563,SRCRCL vs XS3M6003-TY,Weak
2724,SRCRCL,XS3M6004TY,0.0911,0.4427,SRCRCL vs XS3M6004TY,Weak
2725,SRCRCL,XS3M7093TY,-0.0028,-0.0888,SRCRCL vs XS3M7093TY,Weak
2726,SRCRCL,XS3M7502TY,-0.0168,0.2403,SRCRCL vs XS3M7502TY,Weak
2727,SRCRCL,XSAE82509TY,0.1794,-0.0452,SRCRCL vs XSAE82509TY,Weak
2728,SRCRCL,XSAE82701,0.3446,-0.0989,SRCRCL vs XSAE82701,Weak
2729,SRESM60V,SRMAM,-0.07,0.0406,SRESM60V vs SRMAM,Weak
2730,SRESM60V,SRPEC60X90TY,0.2966,-0.0193,SRESM60V vs SRPEC60X90TY,Weak
2731,SRESM60V,SRPM60X90,0.6212,-0.019,SRESM60V vs SRPM60X90,Weak
2732,SRESM60V,UVS4040,0.6028,0.284,SRESM60V vs UVS4040,Weak
2733,SRESM60V,UVSVP400,0.0835,-0.0992,SRESM60V vs UVSVP400,Weak
2734,SRESM60V,UVSVP401,0.8161,0.8311,SRESM60V vs UVSVP401,Genuine (strong in both)
2735,SRESM60V,XAGRPCFCGIS,0.192,-0.068,SRESM60V vs XAGRPCFCGIS,Weak
2736,SRESM60V,XAPERC,0.1258,0.3018,SRESM60V vs XAPERC,Weak
2737,SRESM60V,XAPOKGIS,0.0493,-0.0124,SRESM60V vs XAPOKGIS,Weak
2738,SRESM60V,XESB60R,0.1481,-0.1295,SRESM60V vs XESB60R,Weak
2739,SRESM60V,XGNRON,-0.3975,-0.0828,SRESM60V vs XGNRON,Weak
2740,SRESM60V,XS3M501,0.0536,-0.0289,SRESM60V vs XS3M501,Weak
2741,SRESM60V,XS3M5N11,0.4755,0.1536,SRESM60V vs XS3M5N11,Weak
2742,SRESM60V,XS3M6003-TY,0.6709,-0.0421,SRESM60V vs XS3M6003-TY,Weak
2743,SRESM60V,XS3M6004TY,-0.0878,0.1003,SRESM60V vs XS3M6004TY,Weak
2744,SRESM60V,XS3M7093TY,0.5749,-0.0023,SRESM60V vs XS3M7093TY,Weak
2745,SRESM60V,XS3M7502TY,0.7572,-0.007,SRESM60V vs XS3M7502TY,Spurious (trend only)
2746,SRESM60V,XSAE82509TY,0.276,-0.1407,SRESM60V vs XSAE82509TY,Weak
2747,SRESM60V,XSAE82701,0.2132,-0.0671,SRESM60V vs XSAE82701,Weak
2748,SRMAM,SRPEC60X90TY,0.4997,0.0959,SRMAM vs SRPEC60X90TY,Weak
2749,SRMAM,SRPM60X90,-0.0793,0.2975,SRMAM vs SRPM60X90,Weak
2750,SRMAM,UVS4040,-0.2155,-0.1853,SRMAM vs UVS4040,Weak
2751,SRMAM,UVSVP400,0.6591,0.5028,SRMAM vs UVSVP400,Weak
2752,SRMAM,UVSVP401,-0.2523,0.0801,SRMAM vs UVSVP401,Weak
2753,SRMAM,XAGRPCFCGIS,0.2885,0.194,SRMAM vs XAGRPCFCGIS,Weak
2754,SRMAM,XAPERC,0.2538,0.1036,SRMAM vs XAPERC,Weak
2755,SRMAM,XAPOKGIS,0.2327,0.1593,SRMAM vs XAPOKGIS,Weak
2756,SRMAM,XESB60R,0.5283,0.4033,SRMAM vs XESB60R,Weak
2757,SRMAM,XGNRON,0.2788,0.1636,SRMAM vs XGNRON,Weak
2758,SRMAM,XS3M501,0.3012,-0.0862,SRMAM vs XS3M501,Weak
2759,SRMAM,XS3M5N11,0.1334,0.2449,SRMAM vs XS3M5N11,Weak
2760,SRMAM,XS3M6003-TY,0.2723,0.0859,SRMAM vs XS3M6003-TY,Weak
2761,SRMAM,XS3M6004TY,0.5467,-0.0331,SRMAM vs XS3M6004TY,Weak
2762,SRMAM,XS3M7093TY,0.4184,0.3118,SRMAM vs XS3M7093TY,Weak
2763,SRMAM,XS3M7502TY,0.2392,-0.0366,SRMAM vs XS3M7502TY,Weak
2764,SRMAM,XSAE82509TY,0.4157,0.2639,SRMAM vs XSAE82509TY,Weak
2765,SRMAM,XSAE82701,0.5725,0.2575,SRMAM vs XSAE82701,Weak
2766,SRPEC60X90TY,SRPM60X90,0.4285,0.5887,SRPEC60X90TY vs SRPM60X90,Weak
2767,SRPEC60X90TY,UVS4040,0.1707,-0.0768,SRPEC60X90TY vs UVS4040,Weak
2768,SRPEC60X90TY,UVSVP400,0.6913,0.3234,SRPEC60X90TY vs UVSVP400,Weak
2769,SRPEC60X90TY,UVSVP401,0.149,0.066,SRPEC60X90TY vs UVSVP401,Weak
2770,SRPEC60X90TY,XAGRPCFCGIS,0.3817,0.3883,SRPEC60X90TY vs XAGRPCFCGIS,Weak
2771,SRPEC60X90TY,XAPERC,0.3045,0.516,SRPEC60X90TY vs XAPERC,Weak
2772,SRPEC60X90TY,XAPOKGIS,0.1941,0.1301,SRPEC60X90TY vs XAPOKGIS,Weak
2773,SRPEC60X90TY,XESB60R,0.2593,0.0735,SRPEC60X90TY vs XESB60R,Weak
2774,SRPEC60X90TY,XGNRON,-0.1211,-0.1511,SRPEC60X90TY vs XGNRON,Weak
2775,SRPEC60X90TY,XS3M501,0.4994,-0.0331,SRPEC60X90TY vs XS3M501,Weak
2776,SRPEC60X90TY,XS3M5N11,0.5534,0.183,SRPEC60X90TY vs XS3M5N11,Weak
2777,SRPEC60X90TY,XS3M6003-TY,0.4021,0.7833,SRPEC60X90TY vs XS3M6003-TY,Hidden (only in growth)
2778,SRPEC60X90TY,XS3M6004TY,0.5036,0.2136,SRPEC60X90TY vs XS3M6004TY,Weak
2779,SRPEC60X90TY,XS3M7093TY,0.6559,0.3471,SRPEC60X90TY vs XS3M7093TY,Weak
